PassengerId,Transported
0013_01,0.38935092173434893
0018_01,0.9542070130929542
0019_01,0.025387083316467423
0021_01,0.1692566725899295
0023_01,0.4993508130542316
0027_01,0.3476231719464042
0029_01,0.08184787413771975
0032_01,0.04220501645325259
0032_02,0.01648274377583555
0033_01,0.4265744818714891
0037_01,0.7565408393398801
0040_01,0.8652205232688983
0040_02,0.2918582319857021
0042_01,0.12086626235350721
0046_01,0.9374442848708243
0046_02,0.9105935926914336
0046_03,0.803853767836148
0047_01,0.02989061520298708
0047_02,0.22182179035774144
0047_03,0.8607711841156086
0048_01,0.4405819364617
0049_01,0.940909245918929
0054_01,0.025387083316467423
0054_02,0.27369222080024597
0054_03,0.6583427151028701
0055_01,0.8741328404394798
0057_01,0.1967868001709457
0059_01,0.405491745069557
0060_01,0.454679701487262
0063_01,0.19678157599027948
0065_01,0.40117629609938743
0075_01,0.8597070606896381
0079_01,0.41219020414037266
0080_01,0.4903372019802925
0083_01,0.773894430462517
0087_01,0.776096475637084
0089_01,0.12876151157967447
0093_01,0.3509021711767171
0094_01,0.395185580972764
0094_02,0.9529184238151545
0095_01,0.2109240544853871
0096_01,0.636773000420389
0100_01,0.330012374175373
0100_02,0.33339602591954615
0104_01,0.8905365610833134
0106_01,0.3075544899453334
0109_01,0.7977137034472008
0117_01,0.8126770832244289
0118_01,0.374133482672914
0121_01,0.9139271594241299
0124_01,0.25630388424140305
0125_01,0.016766861450642427
0125_02,0.7508142134486562
0130_01,0.26911410634194843
0131_01,0.47427868672407736
0132_01,0.3373598501193471
0135_01,0.7563186168955833
0137_01,0.3928733593916877
0142_01,0.04254622747850086
0142_02,0.75441730419282
0142_03,0.1120888868892108
0143_01,0.4228530603491085
0145_01,0.8979748670945491
0150_01,0.036609099803988784
0150_02,0.02942579514058814
0153_01,0.7127939718669176
0154_01,0.34460481407542715
0155_01,0.8814191848894913
0156_01,0.17683815951913245
0157_01,0.8450933650801561
0158_01,0.8163045049693025
0158_02,0.3327114395037778
0159_01,0.955855081469879
0161_01,0.8400543363652634
0162_01,0.043509760554374985
0166_01,0.3738419995768198
0168_01,0.03911691710210296
0175_01,0.3058263685187961
0175_02,0.23957531471720767
0175_03,0.33027128505007775
0175_04,0.38935092173434893
0175_05,0.46151919645721295
0176_01,0.7875976199057455
0180_01,0.7999233846104044
0184_01,0.5095702668529885
0185_01,0.3700052678565254
0187_01,0.04111823638823438
0191_01,0.8228554761640742
0194_01,0.02821904973295059
0194_02,0.017365025076273077
0194_03,0.8946224956182048
0204_01,0.8681964318373957
0208_01,0.5960140086964599
0209_01,0.8032193500835751
0214_01,0.895141124298288
0214_02,0.8841290175637023
0215_01,0.35974503606723707
0218_01,0.8653545310253469
0226_01,0.4485909594130074
0227_01,0.37547459065968036
0228_01,0.04803858774611767
0228_02,0.3050729582528518
0228_03,0.010559148848178507
0228_04,0.9342883470610702
0230_01,0.3205105930458591
0230_02,0.8266896072744003
0235_01,0.43791410515927565
0236_01,0.14699577768981653
0238_01,0.9579166133649616
0247_01,0.01648274377583555
0247_02,0.017121560398606104
0249_01,0.8964730065864847
0256_01,0.28779640752474106
0259_01,0.2429040079986454
0262_01,0.8191964265479118
0264_01,0.017121560398606104
0264_02,0.03293557491390497
0264_03,0.9276688744252292
0266_01,0.8479737814608351
0266_02,0.912133091964085
0268_01,0.917200122726489
0268_02,0.8102780448954247
0271_01,0.7786086799110984
0272_01,0.9257145698815071
0273_01,0.19012595602463248
0273_02,0.10773862064813383
0273_03,0.91664997539528
0274_01,0.8991677913495935
0274_02,0.08139876940799626
0276_01,0.8897242922483507
0276_02,0.04321948623464096
0279_01,0.8382486792378921
0280_01,0.45329399115624047
0284_01,0.3408016407714809
0292_01,0.9122800167007368
0293_01,0.030302501749012188
0295_01,0.7048383394100571
0296_01,0.8328977392925978
0299_01,0.8067065565528092
0300_01,0.7106997237700212
0308_01,0.6599424540334335
0311_01,0.7846140117124597
0312_01,0.36507339059491706
0317_01,0.8312427547037821
0318_01,0.34989357437592666
0319_01,0.7985940140933728
0319_02,0.03997020947252676
0323_01,0.19678157599027948
0325_01,0.35317300926140277
0328_01,0.32373192120168015
0329_01,0.02416299062309447
0332_01,0.3298137372817878
0335_01,0.5021180231700938
0339_01,0.8263383502749896
0339_02,0.8418382378315509
0339_03,0.42840564463368225
0339_04,0.19222915850343758
0339_05,0.19621684412302787
0339_06,0.8575406776976077
0339_07,0.8029086169860953
0339_08,0.804913815196987
0342_01,0.43925058659916416
0342_02,0.40262590072605464
0344_01,0.042570970023099175
0344_02,0.7267887788818901
0349_01,0.8868813710466177
0349_02,0.04419202014313194
0349_03,0.8347758134979933
0349_04,0.01379518887109778
0349_05,0.7627932274856611
0349_06,0.8877102693942501
0351_01,0.11352510511953341
0353_01,0.5565722109341372
0353_02,0.2835059055416157
0354_01,0.40921749895801957
0362_01,0.27410196837782663
0363_01,0.5249364536151652
0363_02,0.41377605100472664
0363_03,0.39621943115945657
0364_01,0.3465142518333835
0364_02,0.8007083969967109
0366_01,0.4107712987515687
0367_01,0.8781725910769709
0374_01,0.6911679021976924
0374_02,0.9430432307089852
0386_01,0.8760064233615102
0390_01,0.4013452881451055
0393_01,0.8591530987682683
0394_01,0.27626372895691786
0399_01,0.3269224362675532
0400_01,0.04220501645325259
0404_01,0.20163349186007987
0406_01,0.7057425451843748
0414_01,0.8637768970723169
0416_01,0.8216697903505024
0418_01,0.8935513770207006
0419_01,0.51477620685962
0419_02,0.25793665130326915
0419_03,0.32862370564074894
0420_01,0.9135077187677403
0421_01,0.14949668649073972
0422_01,0.7298335676452399
0424_01,0.8987782566787049
0426_01,0.8565714067550587
0440_01,0.6601020207988156
0443_01,0.6222348791694229
0450_01,0.7538719197746196
0451_01,0.01174888646638566
0455_01,0.5367250314669038
0464_01,0.3191818436282156
0467_01,0.1134357110459983
0467_02,0.07748282681135224
0467_03,0.035263073246333536
0467_04,0.182075181521666
0469_01,0.7449318043612874
0473_01,0.6578655188426833
0478_01,0.938551416969912
0478_02,0.010858701045614825
0479_01,0.01053185893075497
0483_01,0.03684621250680829
0483_02,0.5190197384701272
0484_01,0.026793482205930936
0486_01,0.3391488557417426
0489_01,0.14368547097542306
0489_02,0.10001998278642128
0491_01,0.4599408375567726
0492_01,0.8749333575945779
0493_01,0.41528298224736643
0494_01,0.01639563539775931
0494_02,0.533204146044201
0495_01,0.3599407314454509
0495_02,0.3058263685187961
0495_03,0.35260004234293874
0495_04,0.4346906483858249
0495_05,0.8764612760131417
0495_06,0.48585586619072674
0496_01,0.5484484190868747
0496_02,0.25467006671678677
0497_01,0.13693259956534018
0505_01,0.7728225816046151
0508_01,0.6621450799797582
0509_01,0.3928733593916877
0511_01,0.8734407534438401
0514_01,0.3075544899453334
0524_01,0.20436853598185625
0526_01,0.3979991509855203
0530_01,0.8468674200424089
0530_02,0.9410810257023584
0530_03,0.029331419569210464
0532_01,0.8736916182746174
0532_02,0.040319946084914265
0535_01,0.8120274591312001
0536_01,0.6170789834896787
0536_02,0.8590346021181746
0541_01,0.036609099803988784
0543_01,0.405491745069557
0544_01,0.1361799087297406
0554_01,0.9047216420785597
0557_01,0.1182741203727111
0557_02,0.113731041594533
0558_01,0.3776243054466689
0562_01,0.514962408140318
0562_02,0.04868677434738808
0574_01,0.9431791030185742
0578_01,0.3075544899453334
0578_02,0.42387885407037806
0584_01,0.34162127240923806
0584_02,0.9308416376627264
0592_01,0.3919493184363965
0595_01,0.38930697657669344
0601_01,0.44956595663609034
0604_01,0.3251344564033203
0605_01,0.7342845989766016
0606_01,0.34448540564191693
0613_01,0.028818462228665038
0613_02,0.029947789048766972
0616_01,0.8684119536918818
0617_01,0.8199912052104129
0620_01,0.8730440234498864
0620_02,0.4128220262427451
0620_03,0.3118091655871865
0621_01,0.8235310212725284
0622_01,0.8505983857800419
0624_01,0.2338598106516462
0625_01,0.04469292158480886
0625_02,0.12342183249172316
0625_03,0.03656654131855044
0626_01,0.02246202277672852
0626_02,0.04253160402683483
0626_03,0.353634305734746
0627_01,0.4141859013581971
0632_01,0.8659928077049025
0632_02,0.4196131260002484
0632_03,0.3269224362675532
0640_01,0.03293557491390497
0640_02,0.013745188871097783
0648_01,0.8215012930026689
0648_02,0.8441696124769514
0649_01,0.33339602591954615
0651_01,0.04321948623464096
0652_01,0.30189886497525287
0652_02,0.4346906483858249
0652_03,0.3364502831267042
0652_04,0.7882472015994564
0652_05,0.3375177059957526
0654_01,0.25944201525293314
0662_01,0.34606939733554354
0666_01,0.2709720116927254
0666_02,0.33148432060961525
0667_01,0.7593470150018465
0670_01,0.709746221923468
0670_02,0.9368636223777251
0673_01,0.27182518625377705
0675_01,0.5233232595046156
0676_01,0.9131967151768204
0681_01,0.34162127240923806
0692_01,0.3754370209262359
0694_01,0.3431782353657764
0695_01,0.23195506625592244
0698_01,0.8648862272123518
0700_01,0.7703300685078455
0706_01,0.20711777437122833
0708_01,0.03303675146372628
0708_02,0.019302502256955435
0711_01,0.8344391525421357
0716_01,0.8023364819665949
0717_01,0.04882998459358248
0717_02,0.5179914339522007
0717_03,0.02950288656254825
0717_04,0.03911691710210296
0717_05,0.8570794745782373
0717_06,0.6946195948717296
0717_07,0.027010816011526027
0720_01,0.10773862064813383
0720_02,0.7059790418183427
0720_03,0.8965199513555759
0721_01,0.5208839976457508
0722_01,0.7801886214066025
0723_01,0.8535269446397729
0725_01,0.32425058662673273
0730_01,0.5620972362909677
0731_01,0.8438246772718117
0731_02,0.736713392959115
0735_01,0.651937883789999
0739_01,0.331997005981299
0741_01,0.5062555199251264
0742_01,0.5034966834666303
0742_02,0.143824994794444
0744_01,0.01335119272004811
0745_01,0.927038134684605
0747_01,0.8344404445581685
0748_01,0.14368547097542306
0748_02,0.940899808930199
0749_01,0.10872398114349155
0751_01,0.1321195208738224
0752_01,0.35974503606723707
0755_01,0.28366358677738257
0758_01,0.6082959532124783
0758_02,0.03186193978503408
0758_03,0.9463111501032176
0759_01,0.010070259959289618
0759_02,0.821192651916529
0759_03,0.036609099803988784
0760_01,0.846593763608253
0763_01,0.03911691710210296
0763_02,0.9128627244939511
0766_01,0.14355779842662675
0774_01,0.4278079952351023
0774_02,0.9123068266959886
0774_03,0.5085841342244417
0775_01,0.1272561720390763
0775_02,0.08794262259738318
0775_03,0.03993007673178081
0775_04,0.8594685136840745
0775_05,0.2683460420736242
0775_06,0.01053185893075497
0778_01,0.030118283869261794
0778_02,0.5916466522788298
0780_01,0.05005077899244097
0783_01,0.6958046430858154
0792_01,0.25920977072166257
0800_01,0.8314926521140416
0801_01,0.10872398114349155
0803_01,0.1996365427956505
0804_01,0.01379518887109778
0807_01,0.5312844064959444
0810_01,0.8965688530377196
0812_01,0.11980157783746961
0814_01,0.8769874419375787
0821_01,0.047904082841199645
0827_01,0.5816708419322404
0827_02,0.5429676414496041
0827_03,0.019613798004034556
0831_01,0.8494938784068173
0832_01,0.28182812843929406
0837_01,0.03785852662496158
0837_02,0.8493952782936218
0838_01,0.1134357110459983
0838_02,0.9003831999290959
0841_01,0.899410147285561
0842_01,0.143824994794444
0843_01,0.40262590072605464
0844_01,0.1101201071181798
0847_01,0.787910166801797
0852_01,0.04150171589946866
0854_01,0.36494552442559985
0855_01,0.5548191832334493
0856_01,0.9218604990517636
0857_01,0.25656853538523294
0858_01,0.918431088695758
0858_02,0.0719173849549971
0861_01,0.5299053714965356
0862_01,0.3298137372817878
0864_01,0.9470834401057645
0864_02,0.11937909096099823
0864_03,0.06398170917522901
0866_01,0.14259600644976825
0872_01,0.8183312022923652
0880_01,0.07374492258132731
0880_02,0.06055743296164371
0882_01,0.330365690253943
0884_01,0.8624596226827357
0884_02,0.3261702796707947
0886_01,0.7976838959883775
0886_02,0.11598605376477454
0886_03,0.05310872743291518
0887_01,0.9532850835448621
0887_02,0.8544948425100451
0888_01,0.8482602860539643
0888_02,0.5496098065259468
0891_01,0.21805373210575246
0892_01,0.040319946084914265
0892_02,0.018950333274167713
0892_03,0.0669484874253403
0894_01,0.009771818635613907
0895_01,0.5694072807125268
0896_01,0.43764754224723
0897_01,0.010559148848178507
0897_02,0.03785852662496158
0900_01,0.3411374646639081
0908_01,0.42147285134289925
0909_01,0.8893605021925487
0909_02,0.04202933558660898
0909_03,0.15018772051230692
0914_01,0.8797873188532813
0916_01,0.7706255195121956
0917_01,0.4846826481018397
0920_01,0.9396903019828542
0929_01,0.742411721183298
0934_01,0.8766614654285416
0936_01,0.8440597366463533
0937_01,0.10001998278642128
0943_01,0.1182741203727111
0943_02,0.05310872743291518
0943_03,0.732861572430328
0945_01,0.8329318343545704
0945_02,0.9123609504008477
0948_01,0.6917061404258373
0950_01,0.1309036672721502
0954_01,0.46999771659411593
0958_01,0.877681780493261
0959_01,0.6954904765034048
0962_01,0.21709305886083338
0963_01,0.029947789048766972
0967_01,0.7999714049571851
0973_01,0.8824256982947039
0974_01,0.6766571447920026
0977_01,0.28182812843929406
0980_01,0.8860398725718791
0981_01,0.7785201316372892
0981_02,0.3990447775163438
0986_01,0.9109198511820239
0986_02,0.026972174942450175
0996_01,0.5838472069026737
0999_01,0.2835059055416157
0999_02,0.36582103974534536
1003_01,0.8907142448722055
1007_01,0.8747616726656059
1009_01,0.8679705277459164
1010_01,0.11598605376477454
1016_01,0.8451532758270346
1021_01,0.6541510526359022
1023_01,0.1500062718442686
1028_01,0.336551580426155
1037_01,0.3881518288105732
1039_01,0.840130782718503
1042_01,0.5536125533094329
1044_01,0.2619825666284629
1050_01,0.15908773587728514
1055_01,0.5149549448527355
1059_01,0.016766861450642427
1059_02,0.01174888646638566
1061_01,0.025387083316467423
1064_01,0.33324206396572725
1064_02,0.39278163982964
1067_01,0.7077055703670342
1069_01,0.014824671019035125
1070_01,0.26712886228396854
1072_01,0.3840668594593532
1072_02,0.3012548722175029
1072_03,0.35477138550908743
1072_04,0.6114360283895297
1072_05,0.7560547167125182
1072_06,0.6851425379406559
1072_07,0.2658701668844888
1072_08,0.3979991509855203
1073_01,0.7900815557003407
1074_01,0.45424220890106404
1074_02,0.25467006671678677
1081_01,0.26503668433774263
1087_01,0.425315835370792
1090_01,0.04419202014313194
1090_02,0.5385269790279813
1092_01,0.20474581796080402
1098_01,0.8693276950504462
1101_01,0.46635739739469023
1103_01,0.8801325630750233
1104_01,0.017365025076273077
1106_01,0.8942833181091678
1106_02,0.04868677434738808
1107_01,0.7150968586233171
1109_01,0.8377227563097825
1111_01,0.2645290190645033
1111_02,0.39621943115945657
1111_03,0.818544066392667
1118_01,0.8910761350069965
1118_02,0.027358853657056176
1118_03,0.10185774822293162
1118_04,0.6774076332656311
1118_05,0.9455138044255207
1119_01,0.8375281623380322
1119_02,0.14515373148486674
1120_01,0.1684628038505301
1122_01,0.32502608637806746
1124_01,0.038813260356815406
1124_02,0.1171096532832861
1124_03,0.8156125627944617
1125_01,0.8524055887792352
1125_02,0.3979991509855203
1126_01,0.1309036672721502
1128_01,0.01684117790746603
1128_02,0.03792492734475686
1131_01,0.03352860645170075
1135_01,0.9261728774449819
1135_02,0.22183496666580602
1135_03,0.9464005409095253
1135_04,0.3014039279355421
1137_01,0.450092297783021
1137_02,0.7897574668607505
1138_01,0.0936154228671452
1139_01,0.3459410309948161
1143_01,0.4688154851562072
1145_01,0.1120888868892108
1145_02,0.6102333561761909
1145_03,0.8692333119765787
1145_04,0.12688499445165358
1151_01,0.5113648557337112
1157_01,0.9093055052116965
1158_01,0.12086626235350721
1158_02,0.1484580829581496
1159_01,0.28182812843929406
1159_02,0.5491826682050222
1159_03,0.3281143831935486
1160_01,0.5393389956067592
1164_01,0.5541017750687149
1171_01,0.8848218939735644
1172_01,0.0502888391916867
1176_01,0.5853555499328328
1181_01,0.6344895554841782
1183_01,0.03993007673178081
1183_02,0.6184701290805437
1183_03,0.014015566039436411
1184_01,0.05617629466374078
1184_02,0.7097719882049944
1189_01,0.7721457104043012
1194_01,0.9113886808144752
1196_01,0.8907972374388362
1196_02,0.8548554641499321
1200_01,0.006671613054203108
1201_01,0.7269176111716246
1201_02,0.288876636069609
1202_01,0.8688196427454493
1204_01,0.30035192286802087
1205_01,0.9274747152660511
1207_01,0.4567989810562899
1207_02,0.44202720355760483
1207_03,0.3256112650267625
1207_04,0.19955974325655615
1209_01,0.9481810517028808
1209_02,0.5691398891683275
1217_01,0.13175728674147452
1217_02,0.03785852662496158
1219_01,0.8312612449511682
1219_02,0.01648274377583555
1224_01,0.1217695282277963
1224_02,0.6130616707427413
1226_01,0.14368547097542306
1226_02,0.11937909096099823
1227_01,0.022998481689660028
1237_01,0.38248417709335386
1241_01,0.7763902887821835
1244_01,0.08593893543204077
1245_01,0.21956629472425515
1247_01,0.057252148537271424
1249_01,0.779960093558603
1251_01,0.13517225087511073
1252_01,0.8741431790451989
1253_01,0.9535676523251224
1257_01,0.04030751811708564
1257_02,0.029737840411560263
1257_03,0.5045348860814138
1257_04,0.20500707231412668
1262_01,0.2753524900587985
1262_02,0.7231983519568995
1265_01,0.32502608637806746
1266_01,0.7944920721105326
1268_01,0.036149169302887876
1270_01,0.10921021947131557
1272_01,0.7844137004157449
1275_01,0.8377205803526075
1276_01,0.6760195394638719
1277_01,0.7938601593017524
1290_01,0.9390850521311458
1296_01,0.8087293874140681
1297_01,0.22533531184627076
1298_01,0.48585586619072674
1301_01,0.642525695727762
1301_02,0.2865600715601357
1301_03,0.3075544899453334
1303_01,0.6166619946005621
1305_01,0.43028146022580804
1313_01,0.45413934992307126
1314_01,0.9277702728628736
1315_01,0.36620044497788734
1318_01,0.03643789906224846
1319_01,0.7097764135334623
1319_02,0.9147048204142277
1320_01,0.27759582027786506
1320_02,0.3329378862285508
1320_03,0.3329378862285508
1321_01,0.11937909096099823
1321_02,0.05181201339183782
1321_03,0.9104008336319445
1321_04,0.7412246160550982
1327_01,0.4107712987515687
1329_01,0.9004340868653443
1334_01,0.8359624582853091
1338_01,0.025387083316467423
1338_02,0.028068203770265518
1339_01,0.3020635696055348
1341_01,0.8543473704640201
1341_02,0.20291964299575027
1341_03,0.4191571834252607
1343_01,0.9725334786697235
1343_02,0.3257542372819012
1343_03,0.8267513774141194
1344_01,0.7989473096474715
1346_01,0.5781117275869364
1349_01,0.38930697657669344
1349_02,0.19428832259692844
1354_01,0.7685617996413115
1354_02,0.6859417783984959
1354_03,0.029304336705805456
1354_04,0.20824237082095792
1354_05,0.13517225087511073
1354_06,0.12270411089644302
1354_07,0.4124471168127648
1358_01,0.143824994794444
1358_02,0.8342424004577805
1359_01,0.7354551224754318
1361_01,0.12876151157967447
1361_02,0.859119424720292
1363_01,0.6380550339928829
1364_01,0.7525823572920616
1364_02,0.49458081995897296
1367_01,0.3205105930458591
1369_01,0.3734528338663795
1369_02,0.3402553542417602
1369_03,0.214947814891992
1372_01,0.405491745069557
1373_01,0.3549559664400998
1374_01,0.014792113820803058
1388_01,0.25920977072166257
1392_01,0.5453940468482696
1394_01,0.4135258939809631
1396_01,0.4843306201864739
1405_01,0.5291921985401273
1409_01,0.7796597694770181
1409_02,0.11937909096099823
1411_01,0.2914264100173002
1418_01,0.3652939044214854
1422_01,0.025387083316467423
1422_02,0.9464458107294843
1422_03,0.9485399282832723
1429_01,0.5329684927170253
1432_01,0.7218074119152119
1432_02,0.9621373484316439
1436_01,0.4226242718110383
1437_01,0.7507549238444643
1441_01,0.7994757795201385
1446_01,0.8336043439322942
1448_01,0.5124756854229015
1449_01,0.9046796391767102
1456_01,0.8806250128479899
1459_01,0.7738406431880237
1464_01,0.8683640503727708
1466_01,0.42855607244705335
1468_01,0.3950812056262682
1469_01,0.9368147708483531
1469_02,0.7116223961423748
1470_01,0.3298137372817878
1471_01,0.43530430919961405
1471_02,0.07031476803107761
1471_03,0.33339602591954615
1471_04,0.43218910086454687
1471_05,0.42612009128021633
1472_01,0.3205105930458591
1473_01,0.7808945836457785
1473_02,0.8334561824909521
1475_01,0.3320379785271985
1476_01,0.7464659988810112
1477_01,0.48540565683233255
1477_02,0.7631953661607805
1480_01,0.39120236428741534
